repeat,subject,model,MAE,RMSE,R2,sag_MAE,sag_RMSE,sag_R2
0,NV039,timestamp_lstm,5.983852386474609,7.034883499145508,-2.5618557929992676,6.597002029418945,8.32939624786377,0.6491842865943909
0,NV044,timestamp_lstm,4.8963541984558105,5.752950191497803,-1.4382765293121338,5.701767444610596,7.16495943069458,0.6361971497535706
0,NV039,pv_lstm,5.506193161010742,6.249117851257324,-2.249098539352417,5.56200647354126,6.56553316116333,0.7520764470100403
0,NV044,pv_lstm,4.981271743774414,5.956570148468018,-2.014535665512085,5.999745845794678,7.493833065032959,0.609755277633667
0,NV039,timestamp_cnn,5.524224758148193,6.389715194702148,-2.2974724769592285,6.295827865600586,7.587953090667725,0.7224383354187012
0,NV044,timestamp_cnn,4.87537956237793,5.615035533905029,-1.912558913230896,5.3957743644714355,6.468448638916016,0.6945114135742188
0,NV039,pv_cnn,5.216080188751221,6.101932048797607,-2.044931173324585,5.837959289550781,7.212948322296143,0.692791223526001
0,NV044,pv_cnn,5.12340784072876,5.82352352142334,-1.8044403791427612,6.016091823577881,7.0977253913879395,0.6393443942070007
1,NV041,timestamp_lstm,4.750072002410889,5.924530506134033,0.27202194929122925,5.413706302642822,7.21282958984375,0.6805618405342102
1,NV042,timestamp_lstm,4.017039775848389,4.837660312652588,0.057358503341674805,3.937950849533081,4.820101261138916,0.8699132800102234
1,NV041,pv_lstm,4.561656951904297,5.703821659088135,0.2832256853580475,5.223301887512207,6.6400322914123535,0.6994116306304932
1,NV042,pv_lstm,3.614382743835449,4.44370174407959,0.2773240804672241,3.6876094341278076,4.6861891746521,0.8675858974456787
1,NV041,timestamp_cnn,4.158507347106934,5.230214595794678,0.38519302010536194,4.341275691986084,5.696434497833252,0.7895014882087708
1,NV042,timestamp_cnn,3.7104814052581787,4.528298854827881,0.16768914461135864,3.1851508617401123,4.054312705993652,0.9059469699859619
1,NV041,pv_cnn,3.9921138286590576,4.998777389526367,0.4091256856918335,3.9727792739868164,5.23640775680542,0.8223909735679626
1,NV042,pv_cnn,3.830129384994507,4.6015944480896,0.13704627752304077,3.2279844284057617,4.08535623550415,0.908416748046875
2,NV036,timestamp_lstm,4.6459455490112305,5.409376621246338,-2.0767221450805664,4.297159671783447,5.216436862945557,0.8054651618003845
2,NV043,timestamp_lstm,4.821142673492432,5.810331344604492,-0.40795019268989563,5.965112209320068,7.135733127593994,0.6281812191009521
2,NV036,pv_lstm,4.753226280212402,5.777920246124268,-2.0889675617218018,5.162136554718018,6.771270751953125,0.637723982334137
2,NV043,pv_lstm,4.849606037139893,6.145092487335205,-0.4169195294380188,6.000899791717529,7.929195404052734,0.5196360945701599
