repeat,subject,model,phase,MAE
0,NV039,pv_cnn,Pre- Swing,5.715417325496674
0,NV039,pv_cnn,Initial Swing,5.277960571977827
0,NV039,pv_cnn,Mid Swing,4.515466845697826
0,NV039,pv_cnn,Terminal Swing,5.872357004218632
0,NV044,pv_cnn,Loading Response,4.627052221033308
0,NV044,pv_cnn,Mid Stance,4.460273133383857
0,NV044,pv_cnn,Terminal Stance,4.953762564394209
0,NV044,pv_cnn,Pre- Swing,5.638407584693697
0,NV044,pv_cnn,Initial Swing,5.559958901670244
0,NV044,pv_cnn,Mid Swing,5.638293368948831
0,NV044,pv_cnn,Terminal Swing,5.312346518039703
1,NV041,timestamp_lstm,Loading Response,3.764243331220415
1,NV041,timestamp_lstm,Mid Stance,3.8688983254962497
1,NV041,timestamp_lstm,Terminal Stance,4.787582546472549
1,NV041,timestamp_lstm,Pre- Swing,4.984562006261614
1,NV041,timestamp_lstm,Initial Swing,5.718493309285906
1,NV041,timestamp_lstm,Mid Swing,5.96062038342158
1,NV041,timestamp_lstm,Terminal Swing,4.420123007562426
1,NV042,timestamp_lstm,Loading Response,4.074298868576686
1,NV042,timestamp_lstm,Mid Stance,3.262616846296522
1,NV042,timestamp_lstm,Terminal Stance,3.406418654653761
1,NV042,timestamp_lstm,Pre- Swing,4.781953119569355
1,NV042,timestamp_lstm,Initial Swing,4.2914305362436505
1,NV042,timestamp_lstm,Mid Swing,4.24286765522427
1,NV042,timestamp_lstm,Terminal Swing,5.189260148339802
1,NV041,pv_lstm,Loading Response,4.376785609457228
1,NV041,pv_lstm,Mid Stance,3.730139242278205
1,NV041,pv_lstm,Terminal Stance,4.364921755260891
1,NV041,pv_lstm,Pre- Swing,6.116479807429844
1,NV041,pv_lstm,Initial Swing,5.609295149644216
1,NV041,pv_lstm,Mid Swing,4.578795035680135
1,NV041,pv_lstm,Terminal Swing,4.154284377892812
1,NV042,pv_lstm,Loading Response,4.527457045184241
1,NV042,pv_lstm,Mid Stance,3.1406456960572138
1,NV042,pv_lstm,Terminal Stance,3.3021760053104825
1,NV042,pv_lstm,Pre- Swing,4.823103189468384
1,NV042,pv_lstm,Initial Swing,4.049161530203289
1,NV042,pv_lstm,Mid Swing,2.3609935492277145
1,NV042,pv_lstm,Terminal Swing,4.049667149782181
1,NV041,timestamp_cnn,Loading Response,3.5948766933547125
1,NV041,timestamp_cnn,Mid Stance,3.3624218040042453
1,NV041,timestamp_cnn,Terminal Stance,4.096267620722453
1,NV041,timestamp_cnn,Pre- Swing,4.898118204540676
1,NV041,timestamp_cnn,Initial Swing,4.914027154445648
1,NV041,timestamp_cnn,Mid Swing,4.627406219641368
1,NV041,timestamp_cnn,Terminal Swing,4.039233345124456
1,NV042,timestamp_cnn,Loading Response,3.782637056377199
1,NV042,timestamp_cnn,Mid Stance,2.930114676554998
1,NV042,timestamp_cnn,Terminal Stance,3.2107862134774527
1,NV042,timestamp_cnn,Pre- Swing,4.54671769340833
1,NV042,timestamp_cnn,Initial Swing,4.553334871927897
1,NV042,timestamp_cnn,Mid Swing,3.832999140024185
1,NV042,timestamp_cnn,Terminal Swing,3.9905701445208654
1,NV041,pv_cnn,Loading Response,3.6817437377240925
1,NV041,pv_cnn,Mid Stance,3.2658418681886463
1,NV041,pv_cnn,Terminal Stance,3.6928623848491244
1,NV041,pv_cnn,Pre- Swing,4.894785629378425
1,NV041,pv_cnn,Initial Swing,4.657007531987296
1,NV041,pv_cnn,Mid Swing,4.428224547041787
1,NV041,pv_cnn,Terminal Swing,4.0122091505262585
1,NV042,pv_cnn,Loading Response,4.003845012850231
1,NV042,pv_cnn,Mid Stance,2.9867580201890735
1,NV042,pv_cnn,Terminal Stance,3.492908603615231
1,NV042,pv_cnn,Pre- Swing,4.625738849242528
1,NV042,pv_cnn,Initial Swing,4.625713878207737
1,NV042,pv_cnn,Mid Swing,3.2240483429696827
1,NV042,pv_cnn,Terminal Swing,4.725964764753978
2,NV036,timestamp_lstm,Loading Response,4.426771852705214
2,NV036,timestamp_lstm,Mid Stance,4.195327046844694
2,NV036,timestamp_lstm,Terminal Stance,3.245548221800062
2,NV036,timestamp_lstm,Pre- Swing,4.517863134543101
2,NV036,timestamp_lstm,Initial Swing,5.178197996483909
2,NV036,timestamp_lstm,Mid Swing,6.677356673611535
2,NV036,timestamp_lstm,Terminal Swing,4.955265786912706
2,NV043,timestamp_lstm,Loading Response,3.955158637629615
2,NV043,timestamp_lstm,Mid Stance,3.3510622713300915
2,NV043,timestamp_lstm,Terminal Stance,4.667141791847017
2,NV043,timestamp_lstm,Pre- Swing,6.580664833386739
2,NV043,timestamp_lstm,Initial Swing,6.936303906970554
2,NV043,timestamp_lstm,Mid Swing,5.678788678513633
2,NV043,timestamp_lstm,Terminal Swing,3.6530320280128055
2,NV036,pv_lstm,Loading Response,3.311008188459608
2,NV036,pv_lstm,Mid Stance,3.372816744777891
2,NV036,pv_lstm,Terminal Stance,4.641244156493081
2,NV036,pv_lstm,Pre- Swing,6.6645692520671425
2,NV036,pv_lstm,Initial Swing,5.635017653306325
2,NV036,pv_lstm,Mid Swing,5.890698916382259
2,NV036,pv_lstm,Terminal Swing,4.620211439000236
2,NV043,pv_lstm,Loading Response,3.7862317628330655
2,NV043,pv_lstm,Mid Stance,3.7498883306980133
2,NV043,pv_lstm,Terminal Stance,4.7626880804697675
2,NV043,pv_lstm,Pre- Swing,8.27012261417177
2,NV043,pv_lstm,Initial Swing,7.233463446299235
2,NV043,pv_lstm,Mid Swing,4.41554535097546
2,NV043,pv_lstm,Terminal Swing,3.0445125566588507
2,NV036,timestamp_cnn,Loading Response,3.4375248882505627
2,NV036,timestamp_cnn,Mid Stance,3.674510935942332
2,NV036,timestamp_cnn,Terminal Stance,3.7030548420217304
2,NV036,timestamp_cnn,Pre- Swing,5.287756681442261
2,NV036,timestamp_cnn,Initial Swing,4.7277751035160485
2,NV036,timestamp_cnn,Mid Swing,4.714893738428752
2,NV036,timestamp_cnn,Terminal Swing,3.84737405512068
2,NV043,timestamp_cnn,Loading Response,3.9977769454320273
2,NV043,timestamp_cnn,Mid Stance,3.242642922533883
2,NV043,timestamp_cnn,Terminal Stance,4.501941295133697
2,NV043,timestamp_cnn,Pre- Swing,6.383326530456543
2,NV043,timestamp_cnn,Initial Swing,5.399663319190343
2,NV043,timestamp_cnn,Mid Swing,4.377096285422643
2,NV043,timestamp_cnn,Terminal Swing,2.891899095641242
2,NV036,pv_cnn,Loading Response,3.3603946367899575
2,NV036,pv_cnn,Mid Stance,3.6292840523852243
2,NV036,pv_cnn,Terminal Stance,4.026061104403602
2,NV036,pv_cnn,Pre- Swing,6.278517769442664
2,NV036,pv_cnn,Initial Swing,5.415234002802107
2,NV036,pv_cnn,Mid Swing,3.9232865075270333
2,NV036,pv_cnn,Terminal Swing,2.7173667185836368
2,NV043,pv_cnn,Loading Response,3.7448510196473865
2,NV043,pv_cnn,Mid Stance,3.081623719798194
2,NV043,pv_cnn,Terminal Stance,4.5088514818085565
2,NV043,pv_cnn,Pre- Swing,5.912059870031145
2,NV043,pv_cnn,Initial Swing,6.2097978625032635
2,NV043,pv_cnn,Mid Swing,4.683184809154934
2,NV043,pv_cnn,Terminal Swing,2.8537533283233643
3,NV031,timestamp_lstm,Loading Response,5.51428359746933
3,NV031,timestamp_lstm,Mid Stance,6.630134072568682
3,NV031,timestamp_lstm,Terminal Stance,6.99633937742975
3,NV031,timestamp_lstm,Pre- Swing,11.092933773994446
3,NV031,timestamp_lstm,Initial Swing,11.912809603744083
3,NV031,timestamp_lstm,Mid Swing,9.882420897483826
3,NV031,timestamp_lstm,Terminal Swing,5.501131451792187
3,NV046,timestamp_lstm,Loading Response,3.675071676572164
3,NV046,timestamp_lstm,Mid Stance,3.482539195153448
3,NV046,timestamp_lstm,Terminal Stance,3.5634396506680384
3,NV046,timestamp_lstm,Pre- Swing,4.181336879730225
3,NV046,timestamp_lstm,Initial Swing,3.301229304737515
3,NV046,timestamp_lstm,Mid Swing,4.252531833118862
3,NV046,timestamp_lstm,Terminal Swing,3.1582013352049723
3,NV031,pv_lstm,Loading Response,6.593766344918145
3,NV031,pv_lstm,Mid Stance,6.946745567851597
3,NV031,pv_lstm,Terminal Stance,7.757776535219616
3,NV031,pv_lstm,Pre- Swing,11.177624185880026
3,NV031,pv_lstm,Initial Swing,14.012605428695679
3,NV031,pv_lstm,Mid Swing,11.049186852243212
3,NV031,pv_lstm,Terminal Swing,6.700911690791448
3,NV046,pv_lstm,Loading Response,3.5217001918289395
3,NV046,pv_lstm,Mid Stance,3.4130016846789255
3,NV046,pv_lstm,Terminal Stance,3.500833109021187
3,NV046,pv_lstm,Pre- Swing,3.7831623686684503
3,NV046,pv_lstm,Initial Swing,3.2128551271226673
3,NV046,pv_lstm,Mid Swing,4.227608032524586
3,NV046,pv_lstm,Terminal Swing,3.3419895983404584
3,NV031,timestamp_cnn,Loading Response,6.566193567381965
3,NV031,timestamp_cnn,Mid Stance,6.66448438167572
3,NV031,timestamp_cnn,Terminal Stance,7.088222437434727
3,NV031,timestamp_cnn,Pre- Swing,10.717506951755947
3,NV031,timestamp_cnn,Initial Swing,10.63251362575425
3,NV031,timestamp_cnn,Mid Swing,9.906868331962162
3,NV031,timestamp_cnn,Terminal Swing,6.236599796348148
3,NV046,timestamp_cnn,Loading Response,2.807978477742937
3,NV046,timestamp_cnn,Mid Stance,3.522559642791748
3,NV046,timestamp_cnn,Terminal Stance,3.1104373095764055
3,NV046,timestamp_cnn,Pre- Swing,3.3621619426541858
3,NV046,timestamp_cnn,Initial Swing,3.5565629055102668
3,NV046,timestamp_cnn,Mid Swing,3.7407302690876856
3,NV046,timestamp_cnn,Terminal Swing,2.095150503847334
3,NV031,pv_cnn,Loading Response,7.922104491127862
3,NV031,pv_cnn,Mid Stance,7.708050936460495
3,NV031,pv_cnn,Terminal Stance,7.359273145596187
3,NV031,pv_cnn,Pre- Swing,10.538417554563946
3,NV031,pv_cnn,Initial Swing,10.558416571882036
3,NV031,pv_cnn,Mid Swing,10.232850157552296
3,NV031,pv_cnn,Terminal Swing,7.082935975657569
3,NV046,pv_cnn,Loading Response,3.0154954459932117
3,NV046,pv_cnn,Mid Stance,3.100887866483794
3,NV046,pv_cnn,Terminal Stance,2.844428632822302
3,NV046,pv_cnn,Pre- Swing,3.0538107537560992
3,NV046,pv_cnn,Initial Swing,3.087705519464281
3,NV046,pv_cnn,Mid Swing,2.798449784517288
3,NV046,pv_cnn,Terminal Swing,2.424513252245055
4,NV033,timestamp_lstm,Loading Response,4.157737692197164
4,NV033,timestamp_lstm,Mid Stance,3.1459505359331765
4,NV033,timestamp_lstm,Terminal Stance,4.0230011559194985
4,NV033,timestamp_lstm,Pre- Swing,6.11675892273585
4,NV033,timestamp_lstm,Initial Swing,7.116855217350854
4,NV033,timestamp_lstm,Mid Swing,5.976779318518108
4,NV033,timestamp_lstm,Terminal Swing,4.3005823741356535
4,NV045,timestamp_lstm,Loading Response,4.361500574482812
4,NV045,timestamp_lstm,Mid Stance,4.568187892436981
4,NV045,timestamp_lstm,Terminal Stance,4.0247520671950445
4,NV045,timestamp_lstm,Pre- Swing,5.1261717147297325
4,NV045,timestamp_lstm,Initial Swing,3.8080792228380838
4,NV045,timestamp_lstm,Mid Swing,4.629760354757309
4,NV045,timestamp_lstm,Terminal Swing,3.3840485049618616
4,NV033,pv_lstm,Loading Response,3.5154360036055246
4,NV033,pv_lstm,Mid Stance,3.166467977894677
4,NV033,pv_lstm,Terminal Stance,2.9434954391585455
4,NV033,pv_lstm,Pre- Swing,5.089015531871054
4,NV033,pv_lstm,Initial Swing,5.663193679518169
4,NV033,pv_lstm,Mid Swing,6.516743941439523
4,NV033,pv_lstm,Terminal Swing,4.703783290253745
4,NV045,pv_lstm,Loading Response,4.813798397779465
4,NV045,pv_lstm,Mid Stance,3.9450696772999234
4,NV045,pv_lstm,Terminal Stance,3.4596071011490293
4,NV045,pv_lstm,Pre- Swing,4.4260114497608605
4,NV045,pv_lstm,Initial Swing,3.9852499895625644
4,NV045,pv_lstm,Mid Swing,5.150497565666835
4,NV045,pv_lstm,Terminal Swing,4.027075323793623
4,NV033,timestamp_cnn,Loading Response,3.6592142151461706
4,NV033,timestamp_cnn,Mid Stance,2.9630780816078186
4,NV033,timestamp_cnn,Terminal Stance,3.266584924525685
4,NV033,timestamp_cnn,Pre- Swing,5.043972242209646
4,NV033,timestamp_cnn,Initial Swing,6.595057725906372
4,NV033,timestamp_cnn,Mid Swing,6.787826243374083
4,NV033,timestamp_cnn,Terminal Swing,4.993922867708736
4,NV045,timestamp_cnn,Loading Response,3.6050781541400485
4,NV045,timestamp_cnn,Mid Stance,2.741122606727812
4,NV045,timestamp_cnn,Terminal Stance,3.6777141094207764
4,NV045,timestamp_cnn,Pre- Swing,5.4257901377148094
4,NV045,timestamp_cnn,Initial Swing,4.370859192477332
4,NV045,timestamp_cnn,Mid Swing,4.114377266830868
4,NV045,timestamp_cnn,Terminal Swing,3.6636109782589807
4,NV033,pv_cnn,Loading Response,4.046595182683733
4,NV033,pv_cnn,Mid Stance,3.211600641409556
4,NV033,pv_cnn,Terminal Stance,3.099907179673513
4,NV033,pv_cnn,Pre- Swing,4.5816258324517145
4,NV033,pv_cnn,Initial Swing,6.667875329653422
4,NV033,pv_cnn,Mid Swing,6.617742160956065
4,NV033,pv_cnn,Terminal Swing,5.016183962424596
4,NV045,pv_cnn,Loading Response,4.050236251619127
4,NV045,pv_cnn,Mid Stance,3.0760434402359857
4,NV045,pv_cnn,Terminal Stance,3.4200116429064007
4,NV045,pv_cnn,Pre- Swing,5.428888976573944
4,NV045,pv_cnn,Initial Swing,4.483372572395536
4,NV045,pv_cnn,Mid Swing,4.275569478670756
4,NV045,pv_cnn,Terminal Swing,3.792328907383813
5,NV037,timestamp_lstm,Loading Response,7.466039202279514
5,NV037,timestamp_lstm,Mid Stance,7.166875375641717
5,NV037,timestamp_lstm,Terminal Stance,6.303088257710139
5,NV037,timestamp_lstm,Pre- Swing,7.091213160090977
5,NV037,timestamp_lstm,Initial Swing,7.920941548215018
5,NV037,timestamp_lstm,Mid Swing,7.969827300972408
5,NV037,timestamp_lstm,Terminal Swing,7.481110672156016
5,NV038,timestamp_lstm,Loading Response,4.744169692198436
5,NV038,timestamp_lstm,Mid Stance,3.6637613342867956
5,NV038,timestamp_lstm,Terminal Stance,3.3511681258678436
5,NV038,timestamp_lstm,Pre- Swing,4.479893661207623
5,NV038,timestamp_lstm,Initial Swing,6.409409165382385
5,NV038,timestamp_lstm,Mid Swing,7.491435117191738
5,NV038,timestamp_lstm,Terminal Swing,6.3305727508333
5,NV037,pv_lstm,Loading Response,7.89986691210005
5,NV037,pv_lstm,Mid Stance,7.322770721382565
5,NV037,pv_lstm,Terminal Stance,6.367598546875848
5,NV037,pv_lstm,Pre- Swing,7.270847602023019
5,NV037,pv_lstm,Initial Swing,7.278338452180226
5,NV037,pv_lstm,Mid Swing,8.293626189231873
5,NV037,pv_lstm,Terminal Swing,7.853946381145054
5,NV038,pv_lstm,Loading Response,4.681109646956126
5,NV038,pv_lstm,Mid Stance,3.665601316425535
5,NV038,pv_lstm,Terminal Stance,3.712559166881773
5,NV038,pv_lstm,Pre- Swing,4.920873959859212
5,NV038,pv_lstm,Initial Swing,6.943722327550252
5,NV038,pv_lstm,Mid Swing,7.657757239209281
5,NV038,pv_lstm,Terminal Swing,6.238812486330668
5,NV037,timestamp_cnn,Loading Response,7.351205146974987
5,NV037,timestamp_cnn,Mid Stance,6.995157990190718
5,NV037,timestamp_cnn,Terminal Stance,6.902132272720337
5,NV037,timestamp_cnn,Pre- Swing,7.8509731027815075
5,NV037,timestamp_cnn,Initial Swing,8.708407203356424
5,NV037,timestamp_cnn,Mid Swing,8.904179334640503
5,NV037,timestamp_cnn,Terminal Swing,7.53542298078537
5,NV038,timestamp_cnn,Loading Response,4.808694243431091
5,NV038,timestamp_cnn,Mid Stance,3.9610853526327343
5,NV038,timestamp_cnn,Terminal Stance,3.0233026610480414
5,NV038,timestamp_cnn,Pre- Swing,4.100289709038204
5,NV038,timestamp_cnn,Initial Swing,6.388852179050446
5,NV038,timestamp_cnn,Mid Swing,6.712081631024678
5,NV038,timestamp_cnn,Terminal Swing,6.033074676990509
5,NV037,pv_cnn,Loading Response,7.147781729698181
5,NV037,pv_cnn,Mid Stance,6.533346467547947
5,NV037,pv_cnn,Terminal Stance,5.13267496559355
5,NV037,pv_cnn,Pre- Swing,6.784361087613636
5,NV037,pv_cnn,Initial Swing,7.221288495593601
5,NV037,pv_cnn,Mid Swing,7.69456500477261
5,NV037,pv_cnn,Terminal Swing,7.662448796961042
5,NV038,pv_cnn,Loading Response,5.253295653396183
5,NV038,pv_cnn,Mid Stance,4.1466691593329115
5,NV038,pv_cnn,Terminal Stance,3.5736238376961813
5,NV038,pv_cnn,Pre- Swing,4.402239309416877
5,NV038,pv_cnn,Initial Swing,6.695848186810811
5,NV038,pv_cnn,Mid Swing,7.087487051884334
5,NV038,pv_cnn,Terminal Swing,5.834513737095727
