repeat,subject,model,channel,MAE,RMSE,R2
0,NV033,timestamp_lstm,L Hip Sag,10.171111106872559,12.343169212341309,0.5001777410507202
0,NV033,timestamp_lstm,L Hip Fro,1.9184530973434448,2.3459484577178955,0.6970104575157166
0,NV033,timestamp_lstm,L Hip Tra,5.5124711990356445,6.601004123687744,-1.7433345317840576
0,NV033,timestamp_lstm,L Knee Sag,8.426504135131836,10.570902824401855,0.813190221786499
0,NV033,timestamp_lstm,L Knee Fro,3.2534396648406982,4.075594425201416,0.7675355672836304
0,NV033,timestamp_lstm,L Knee Tra,4.036723613739014,4.728647232055664,0.6237101554870605
0,NV033,timestamp_lstm,L Ankle Sag,3.812185764312744,5.7135090827941895,0.5032588839530945
0,NV033,timestamp_lstm,L Ankle Fro,0.9881741404533386,1.128291130065918,-1.9268615245819092
0,NV033,timestamp_lstm,L Ankle Tra,3.67879581451416,4.357804775238037,-0.8884983062744141
0,NV033,timestamp_lstm,R Hip Sag,13.061148643493652,14.350317001342773,0.263696551322937
0,NV033,timestamp_lstm,R Hip Fro,1.9532005786895752,2.4359846115112305,0.5473126769065857
0,NV033,timestamp_lstm,R Hip Tra,5.027220249176025,6.118635654449463,-0.2351822853088379
0,NV033,timestamp_lstm,R Knee Sag,10.277942657470703,13.399252891540527,0.6572103500366211
0,NV033,timestamp_lstm,R Knee Fro,2.8615732192993164,3.3201675415039062,0.7657967209815979
0,NV033,timestamp_lstm,R Knee Tra,3.008826971054077,3.704746723175049,0.4319269061088562
0,NV033,timestamp_lstm,R Ankle Sag,5.150851249694824,5.607497692108154,0.31571125984191895
0,NV033,timestamp_lstm,R Ankle Fro,0.6077896356582642,0.7388713359832764,-2.276266574859619
0,NV033,timestamp_lstm,R Ankle Tra,5.115418910980225,5.753969669342041,-3.7142677307128906
0,NV042,timestamp_lstm,L Hip Sag,3.4773597717285156,4.532537937164307,0.936210572719574
0,NV042,timestamp_lstm,L Hip Fro,2.6593899726867676,3.444120407104492,0.7015527486801147
0,NV042,timestamp_lstm,L Hip Tra,5.8076887130737305,7.506699562072754,-0.13084149360656738
0,NV042,timestamp_lstm,L Knee Sag,4.19585657119751,5.102755546569824,0.9362423419952393
0,NV042,timestamp_lstm,L Knee Fro,3.782179355621338,4.256828308105469,-1.5014312267303467
0,NV042,timestamp_lstm,L Knee Tra,8.747556686401367,10.328789710998535,-4.456165313720703
0,NV042,timestamp_lstm,L Ankle Sag,3.57291579246521,4.281651020050049,0.8106402158737183
0,NV042,timestamp_lstm,L Ankle Fro,1.5737005472183228,1.7413991689682007,-0.4272524118423462
0,NV042,timestamp_lstm,L Ankle Tra,8.017935752868652,8.70361042022705,-0.7564266920089722
0,NV042,timestamp_lstm,R Hip Sag,3.5524091720581055,4.735883712768555,0.9168180227279663
0,NV042,timestamp_lstm,R Hip Fro,3.6156928539276123,4.269669532775879,0.5683753490447998
0,NV042,timestamp_lstm,R Hip Tra,4.16940975189209,5.464646339416504,0.4042576551437378
0,NV042,timestamp_lstm,R Knee Sag,6.857381820678711,8.100813865661621,0.8049429655075073
0,NV042,timestamp_lstm,R Knee Fro,5.80268669128418,6.540312767028809,-2.366297960281372
0,NV042,timestamp_lstm,R Knee Tra,4.194401264190674,4.9932122230529785,0.01381748914718628
0,NV042,timestamp_lstm,R Ankle Sag,3.212909460067749,4.389194011688232,0.694596529006958
0,NV042,timestamp_lstm,R Ankle Fro,0.7482870817184448,0.9957398176193237,0.4465710520744324
0,NV042,timestamp_lstm,R Ankle Tra,3.412846565246582,4.5764689445495605,0.37581849098205566
0,NV033,pv_lstm,L Hip Sag,10.389020919799805,11.93299674987793,0.5328447222709656
0,NV033,pv_lstm,L Hip Fro,2.7968392372131348,3.3618104457855225,0.37778979539871216
0,NV033,pv_lstm,L Hip Tra,5.4334540367126465,6.526661396026611,-1.6818900108337402
0,NV033,pv_lstm,L Knee Sag,10.1973295211792,13.170170783996582,0.7100264430046082
0,NV033,pv_lstm,L Knee Fro,4.101314544677734,4.937958240509033,0.6587525606155396
0,NV033,pv_lstm,L Knee Tra,4.560145854949951,5.380136966705322,0.5128807425498962
0,NV033,pv_lstm,L Ankle Sag,4.693588733673096,6.999053001403809,0.25457698106765747
0,NV033,pv_lstm,L Ankle Fro,1.1978942155838013,1.4438440799713135,-3.7929234504699707
0,NV033,pv_lstm,L Ankle Tra,4.101126670837402,4.9914960861206055,-1.4776647090911865
0,NV033,pv_lstm,R Hip Sag,11.67051887512207,12.625272750854492,0.43007808923721313
0,NV033,pv_lstm,R Hip Fro,2.368389368057251,2.9233696460723877,0.34804630279541016
0,NV033,pv_lstm,R Hip Tra,5.589932441711426,6.360189437866211,-0.33463335037231445
