repeat,subject,model,phase,MAE
0,NV041,timestamp_cnn,Mid Swing,4.652573429875904
0,NV041,timestamp_cnn,Terminal Swing,4.385293712218602
0,NV036,pv_cnn,Loading Response,3.0363727344406977
0,NV036,pv_cnn,Mid Stance,3.7164369291729398
0,NV036,pv_cnn,Terminal Stance,3.6956969565815396
0,NV036,pv_cnn,Pre- Swing,5.202801810370551
0,NV036,pv_cnn,Initial Swing,5.196867469284269
0,NV036,pv_cnn,Mid Swing,3.8755056063334146
0,NV036,pv_cnn,Terminal Swing,2.9358663426505194
0,NV041,pv_cnn,Loading Response,3.6567488610744476
0,NV041,pv_cnn,Mid Stance,3.362380865547392
0,NV041,pv_cnn,Terminal Stance,3.779138525327047
0,NV041,pv_cnn,Pre- Swing,4.889108108149634
0,NV041,pv_cnn,Initial Swing,4.327524996466106
0,NV041,pv_cnn,Mid Swing,4.198455562194188
0,NV041,pv_cnn,Terminal Swing,4.280648042758306
1,NV042,timestamp_lstm,Loading Response,4.178590171866947
1,NV042,timestamp_lstm,Mid Stance,3.191182666354709
1,NV042,timestamp_lstm,Terminal Stance,3.7748072991768518
1,NV042,timestamp_lstm,Pre- Swing,6.60322509209315
1,NV042,timestamp_lstm,Initial Swing,5.228065338399675
1,NV042,timestamp_lstm,Mid Swing,3.493850529193878
1,NV042,timestamp_lstm,Terminal Swing,4.712660587496227
1,NV043,timestamp_lstm,Loading Response,3.9481064114305706
1,NV043,timestamp_lstm,Mid Stance,4.138885839117898
1,NV043,timestamp_lstm,Terminal Stance,5.266518854432636
1,NV043,timestamp_lstm,Pre- Swing,6.098511377970378
1,NV043,timestamp_lstm,Initial Swing,6.807048595613903
1,NV043,timestamp_lstm,Mid Swing,5.83751262889968
1,NV043,timestamp_lstm,Terminal Swing,3.2828640225860806
1,NV042,pv_lstm,Loading Response,4.2648960087034435
1,NV042,pv_lstm,Mid Stance,3.5161063273747764
1,NV042,pv_lstm,Terminal Stance,3.452981028291914
1,NV042,pv_lstm,Pre- Swing,6.089892043007745
1,NV042,pv_lstm,Initial Swing,6.496731854147381
1,NV042,pv_lstm,Mid Swing,4.394762492842144
1,NV042,pv_lstm,Terminal Swing,4.468700640731388
1,NV043,pv_lstm,Loading Response,3.3327283362547555
1,NV043,pv_lstm,Mid Stance,3.4879685938358307
1,NV043,pv_lstm,Terminal Stance,4.869286838505003
1,NV043,pv_lstm,Pre- Swing,7.110827379756504
1,NV043,pv_lstm,Initial Swing,7.57732758919398
1,NV043,pv_lstm,Mid Swing,6.386733737256792
1,NV043,pv_lstm,Terminal Swing,3.374915505448977
1,NV042,timestamp_cnn,Loading Response,3.3113655332061978
1,NV042,timestamp_cnn,Mid Stance,2.621694723765055
1,NV042,timestamp_cnn,Terminal Stance,3.513407521777683
1,NV042,timestamp_cnn,Pre- Swing,4.076458546850416
1,NV042,timestamp_cnn,Initial Swing,4.242210924625397
1,NV042,timestamp_cnn,Mid Swing,3.2593195372157626
1,NV042,timestamp_cnn,Terminal Swing,3.9365935143497257
1,NV043,timestamp_cnn,Loading Response,3.6433397200372486
1,NV043,timestamp_cnn,Mid Stance,2.9758081403043537
1,NV043,timestamp_cnn,Terminal Stance,4.305409166547987
1,NV043,timestamp_cnn,Pre- Swing,6.007749216424094
1,NV043,timestamp_cnn,Initial Swing,5.603561162948608
1,NV043,timestamp_cnn,Mid Swing,4.138658508658409
1,NV043,timestamp_cnn,Terminal Swing,2.8972326351536646
1,NV042,pv_cnn,Loading Response,3.569068647093243
1,NV042,pv_cnn,Mid Stance,3.017456180519528
1,NV042,pv_cnn,Terminal Stance,3.349537839492162
1,NV042,pv_cnn,Pre- Swing,4.682355489995745
1,NV042,pv_cnn,Initial Swing,4.374412053161198
1,NV042,pv_cnn,Mid Swing,3.6001526216665902
1,NV042,pv_cnn,Terminal Swing,3.4774787194199033
1,NV043,pv_cnn,Loading Response,4.686217271619373
1,NV043,pv_cnn,Mid Stance,3.910240822368198
1,NV043,pv_cnn,Terminal Stance,4.56409576204088
1,NV043,pv_cnn,Pre- Swing,5.671236402458614
1,NV043,pv_cnn,Initial Swing,5.219031628635195
1,NV043,pv_cnn,Mid Swing,4.618851482868195
1,NV043,pv_cnn,Terminal Swing,3.1187065922551684
2,NV033,timestamp_lstm,Loading Response,3.4720607565508947
2,NV033,timestamp_lstm,Mid Stance,2.823065996170044
2,NV033,timestamp_lstm,Terminal Stance,3.6051795515749188
2,NV033,timestamp_lstm,Pre- Swing,5.697811178035206
2,NV033,timestamp_lstm,Initial Swing,6.183976507849163
2,NV033,timestamp_lstm,Mid Swing,6.080834463238716
2,NV033,timestamp_lstm,Terminal Swing,4.737965060604943
2,NV044,timestamp_lstm,Loading Response,4.4311467674043445
2,NV044,timestamp_lstm,Mid Stance,3.581096155775918
2,NV044,timestamp_lstm,Terminal Stance,4.405060887336731
2,NV044,timestamp_lstm,Pre- Swing,4.937779360347324
2,NV044,timestamp_lstm,Initial Swing,5.234859780304962
2,NV044,timestamp_lstm,Mid Swing,4.87411720222897
2,NV044,timestamp_lstm,Terminal Swing,4.825336598687702
2,NV033,pv_lstm,Loading Response,3.4437913960880704
2,NV033,pv_lstm,Mid Stance,2.5467856658829584
2,NV033,pv_lstm,Terminal Stance,2.955092979802026
2,NV033,pv_lstm,Pre- Swing,4.739722106191847
2,NV033,pv_lstm,Initial Swing,7.424560606479645
2,NV033,pv_lstm,Mid Swing,5.800273837314712
2,NV033,pv_lstm,Terminal Swing,4.1169805890984
2,NV044,pv_lstm,Loading Response,5.499636146757338
2,NV044,pv_lstm,Mid Stance,4.402775512801276
2,NV044,pv_lstm,Terminal Stance,4.200072036849128
2,NV044,pv_lstm,Pre- Swing,5.2341804239485
2,NV044,pv_lstm,Initial Swing,5.132049234377013
2,NV044,pv_lstm,Mid Swing,5.369089308712217
2,NV044,pv_lstm,Terminal Swing,5.78298685948054
2,NV033,timestamp_cnn,Loading Response,3.249856725335121
2,NV033,timestamp_cnn,Mid Stance,3.146079268720415
2,NV033,timestamp_cnn,Terminal Stance,3.1051368912061057
2,NV033,timestamp_cnn,Pre- Swing,5.32552836338679
2,NV033,timestamp_cnn,Initial Swing,6.265024887190925
2,NV033,timestamp_cnn,Mid Swing,4.8980524308151665
2,NV033,timestamp_cnn,Terminal Swing,3.9959969139761395
2,NV044,timestamp_cnn,Loading Response,5.071668157974879
2,NV044,timestamp_cnn,Mid Stance,3.946591294474072
2,NV044,timestamp_cnn,Terminal Stance,4.543717268440458
2,NV044,timestamp_cnn,Pre- Swing,4.986230871743626
2,NV044,timestamp_cnn,Initial Swing,4.7178885241349535
2,NV044,timestamp_cnn,Mid Swing,4.998292408055729
2,NV044,timestamp_cnn,Terminal Swing,5.2497722622421055
2,NV033,pv_cnn,Loading Response,3.997326625718011
2,NV033,pv_cnn,Mid Stance,3.3755143218570285
2,NV033,pv_cnn,Terminal Stance,2.605943259265688
2,NV033,pv_cnn,Pre- Swing,4.101229571633869
2,NV033,pv_cnn,Initial Swing,6.472643636994892
2,NV033,pv_cnn,Mid Swing,5.544549912214279
2,NV033,pv_cnn,Terminal Swing,4.918217801385456
2,NV044,pv_cnn,Loading Response,4.811115364233653
2,NV044,pv_cnn,Mid Stance,3.8570530679490833
2,NV044,pv_cnn,Terminal Stance,4.148530142174827
2,NV044,pv_cnn,Pre- Swing,4.798683991034825
2,NV044,pv_cnn,Initial Swing,5.175892081525591
2,NV044,pv_cnn,Mid Swing,5.093130843506919
2,NV044,pv_cnn,Terminal Swing,5.180225130584505
3,NV038,timestamp_lstm,Loading Response,6.997053474187851
3,NV038,timestamp_lstm,Mid Stance,6.171010159783894
3,NV038,timestamp_lstm,Terminal Stance,8.55357336666849
3,NV038,timestamp_lstm,Pre- Swing,9.321474366717869
3,NV038,timestamp_lstm,Initial Swing,9.399243778652615
3,NV038,timestamp_lstm,Mid Swing,9.44565169347657
3,NV038,timestamp_lstm,Terminal Swing,8.0967748231358
3,NV045,timestamp_lstm,Loading Response,3.736941420369678
3,NV045,timestamp_lstm,Mid Stance,3.732431027624342
3,NV045,timestamp_lstm,Terminal Stance,3.9633808930714927
3,NV045,timestamp_lstm,Pre- Swing,5.027665661440955
3,NV045,timestamp_lstm,Initial Swing,3.8496772282653384
3,NV045,timestamp_lstm,Mid Swing,4.624008489979638
3,NV045,timestamp_lstm,Terminal Swing,3.489553744594256
3,NV038,pv_lstm,Loading Response,5.695470412572225
3,NV038,pv_lstm,Mid Stance,5.10878743396865
3,NV038,pv_lstm,Terminal Stance,6.422796532511711
3,NV038,pv_lstm,Pre- Swing,7.334317323234346
3,NV038,pv_lstm,Initial Swing,8.68028767572509
3,NV038,pv_lstm,Mid Swing,8.521121265159714
3,NV038,pv_lstm,Terminal Swing,6.811022733648618
3,NV045,pv_lstm,Loading Response,3.5421699947781033
3,NV045,pv_lstm,Mid Stance,3.3316391739580364
3,NV045,pv_lstm,Terminal Stance,4.291292481952244
3,NV045,pv_lstm,Pre- Swing,5.502592821915944
3,NV045,pv_lstm,Initial Swing,4.066542247931163
3,NV045,pv_lstm,Mid Swing,4.449933363331689
3,NV045,pv_lstm,Terminal Swing,3.691989799340566
3,NV038,timestamp_cnn,Loading Response,5.454619401031071
3,NV038,timestamp_cnn,Mid Stance,4.579932749271393
3,NV038,timestamp_cnn,Terminal Stance,5.154032429059346
3,NV038,timestamp_cnn,Pre- Swing,5.6464771462811365
3,NV038,timestamp_cnn,Initial Swing,7.457589573330349
3,NV038,timestamp_cnn,Mid Swing,7.621014811926418
3,NV038,timestamp_cnn,Terminal Swing,5.587641742494371
3,NV045,timestamp_cnn,Loading Response,2.96256824168894
3,NV045,timestamp_cnn,Mid Stance,2.8010686304834156
3,NV045,timestamp_cnn,Terminal Stance,3.4891965223683252
3,NV045,timestamp_cnn,Pre- Swing,5.870708535114924
3,NV045,timestamp_cnn,Initial Swing,4.5391417145729065
3,NV045,timestamp_cnn,Mid Swing,4.6175924771361885
3,NV045,timestamp_cnn,Terminal Swing,3.9098446203602686
3,NV038,pv_cnn,Loading Response,5.162044194009569
3,NV038,pv_cnn,Mid Stance,4.30253817472193
3,NV038,pv_cnn,Terminal Stance,4.724163091844982
3,NV038,pv_cnn,Pre- Swing,5.599885880947113
3,NV038,pv_cnn,Initial Swing,8.00916895104779
3,NV038,pv_cnn,Mid Swing,7.960638281371859
3,NV038,pv_cnn,Terminal Swing,5.567631055911382
3,NV045,pv_cnn,Loading Response,3.03855871491962
3,NV045,pv_cnn,Mid Stance,2.8174306650956473
3,NV045,pv_cnn,Terminal Stance,3.617334998316235
3,NV045,pv_cnn,Pre- Swing,5.025157398647732
3,NV045,pv_cnn,Initial Swing,4.361254228485955
3,NV045,pv_cnn,Mid Swing,4.642304648955663
3,NV045,pv_cnn,Terminal Swing,3.768088069227007
4,NV031,timestamp_lstm,Loading Response,5.6174359983868065
4,NV031,timestamp_lstm,Mid Stance,6.572572648525238
4,NV031,timestamp_lstm,Terminal Stance,6.794252716832691
4,NV031,timestamp_lstm,Pre- Swing,10.223937229977714
4,NV031,timestamp_lstm,Initial Swing,11.99396793047587
4,NV031,timestamp_lstm,Mid Swing,9.966933061679205
4,NV031,timestamp_lstm,Terminal Swing,7.6304729912016125
4,NV039,timestamp_lstm,Loading Response,5.2659295664893255
4,NV039,timestamp_lstm,Mid Stance,5.229130274719662
4,NV039,timestamp_lstm,Terminal Stance,6.150985678037007
4,NV039,timestamp_lstm,Pre- Swing,7.460978711644809
4,NV039,timestamp_lstm,Initial Swing,8.711091755164993
4,NV039,timestamp_lstm,Mid Swing,6.961986727184719
4,NV039,timestamp_lstm,Terminal Swing,7.801458809110853
4,NV031,pv_lstm,Loading Response,6.343385544088152
4,NV031,pv_lstm,Mid Stance,6.275790443023046
4,NV031,pv_lstm,Terminal Stance,7.7620549069510565
4,NV031,pv_lstm,Pre- Swing,12.337854378753239
4,NV031,pv_lstm,Initial Swing,12.504451576206419
4,NV031,pv_lstm,Mid Swing,10.17615114318
4,NV031,pv_lstm,Terminal Swing,6.823138621118334
4,NV039,pv_lstm,Loading Response,5.35796198911137
4,NV039,pv_lstm,Mid Stance,5.048339996072981
4,NV039,pv_lstm,Terminal Stance,6.019521647029453
4,NV039,pv_lstm,Pre- Swing,6.209860291745928
4,NV039,pv_lstm,Initial Swing,6.975569291247262
4,NV039,pv_lstm,Mid Swing,6.684334377447764
4,NV039,pv_lstm,Terminal Swing,7.796186940537559
4,NV031,timestamp_cnn,Loading Response,6.3266102804078
4,NV031,timestamp_cnn,Mid Stance,6.955932484732734
4,NV031,timestamp_cnn,Terminal Stance,7.338930408159892
4,NV031,timestamp_cnn,Pre- Swing,10.11426834265391
4,NV031,timestamp_cnn,Initial Swing,9.681347449620565
4,NV031,timestamp_cnn,Mid Swing,9.4660611682468
4,NV031,timestamp_cnn,Terminal Swing,6.2099196844630775
4,NV039,timestamp_cnn,Loading Response,4.4456181393729315
4,NV039,timestamp_cnn,Mid Stance,5.142431563801235
4,NV039,timestamp_cnn,Terminal Stance,5.039529883199268
4,NV039,timestamp_cnn,Pre- Swing,6.657192043132252
4,NV039,timestamp_cnn,Initial Swing,6.211128777927822
4,NV039,timestamp_cnn,Mid Swing,5.2182712852954865
4,NV039,timestamp_cnn,Terminal Swing,5.288848214679295
4,NV031,pv_cnn,Loading Response,6.284469445546468
4,NV031,pv_cnn,Mid Stance,6.439001050260332
4,NV031,pv_cnn,Terminal Stance,7.041420559088389
4,NV031,pv_cnn,Pre- Swing,8.945185674561394
4,NV031,pv_cnn,Initial Swing,9.201622840431002
4,NV031,pv_cnn,Mid Swing,8.320639616913265
4,NV031,pv_cnn,Terminal Swing,5.97171237733629
4,NV039,pv_cnn,Loading Response,5.00685220460097
4,NV039,pv_cnn,Mid Stance,5.73600529299842
4,NV039,pv_cnn,Terminal Stance,6.104125761323505
4,NV039,pv_cnn,Pre- Swing,5.963720270329052
4,NV039,pv_cnn,Initial Swing,7.037073329091072
4,NV039,pv_cnn,Mid Swing,5.756929771767722
4,NV039,pv_cnn,Terminal Swing,5.802956359253989
5,NV037,timestamp_lstm,Loading Response,7.616202778286404
5,NV037,timestamp_lstm,Mid Stance,7.3832565413581
5,NV037,timestamp_lstm,Terminal Stance,6.541448182529873
5,NV037,timestamp_lstm,Pre- Swing,8.344315959347618
5,NV037,timestamp_lstm,Initial Swing,9.05471067958408
5,NV037,timestamp_lstm,Mid Swing,8.94620152314504
5,NV037,timestamp_lstm,Terminal Swing,7.263768083519405
5,NV046,timestamp_lstm,Loading Response,3.9404987163013883
5,NV046,timestamp_lstm,Mid Stance,3.1378991877039275
5,NV046,timestamp_lstm,Terminal Stance,3.1691749890645347
5,NV046,timestamp_lstm,Pre- Swing,3.796988159418106
5,NV046,timestamp_lstm,Initial Swing,3.99242079589102
5,NV046,timestamp_lstm,Mid Swing,3.7593147605657578
5,NV046,timestamp_lstm,Terminal Swing,4.807348751359516
5,NV037,pv_lstm,Loading Response,6.675223925047451
5,NV037,pv_lstm,Mid Stance,7.1322350733810005
5,NV037,pv_lstm,Terminal Stance,6.696095522907045
5,NV037,pv_lstm,Pre- Swing,8.511894547277027
5,NV037,pv_lstm,Initial Swing,8.585480206542545
5,NV037,pv_lstm,Mid Swing,7.862686296304067
5,NV037,pv_lstm,Terminal Swing,6.907368053992589
5,NV046,pv_lstm,Loading Response,3.297302711341116
5,NV046,pv_lstm,Mid Stance,2.8875368767314487
5,NV046,pv_lstm,Terminal Stance,3.1560447249147625
5,NV046,pv_lstm,Pre- Swing,3.7198944985866547
5,NV046,pv_lstm,Initial Swing,3.531959214144283
5,NV046,pv_lstm,Mid Swing,4.275393118460973
5,NV046,pv_lstm,Terminal Swing,4.804599228832457
5,NV037,timestamp_cnn,Loading Response,7.087116110655996
5,NV037,timestamp_cnn,Mid Stance,8.101561821169323
5,NV037,timestamp_cnn,Terminal Stance,8.307448128859201
5,NV037,timestamp_cnn,Pre- Swing,8.828108188178804
5,NV037,timestamp_cnn,Initial Swing,8.58792002333535
5,NV037,timestamp_cnn,Mid Swing,8.04210983713468
5,NV037,timestamp_cnn,Terminal Swing,6.703246382375558
5,NV046,timestamp_cnn,Loading Response,3.2488654951254525
5,NV046,timestamp_cnn,Mid Stance,2.9968362376093864
5,NV046,timestamp_cnn,Terminal Stance,3.443456935385863
5,NV046,timestamp_cnn,Pre- Swing,3.3443536170654826
5,NV046,timestamp_cnn,Initial Swing,3.5800501803557077
5,NV046,timestamp_cnn,Mid Swing,3.5285476628277035
5,NV046,timestamp_cnn,Terminal Swing,2.7015776932239532
5,NV037,pv_cnn,Loading Response,6.958216355906592
5,NV037,pv_cnn,Mid Stance,7.003901167048348
5,NV037,pv_cnn,Terminal Stance,6.550884316364924
5,NV037,pv_cnn,Pre- Swing,7.74847780002488
5,NV037,pv_cnn,Initial Swing,7.999647431903416
5,NV037,pv_cnn,Mid Swing,7.922437320152919
5,NV037,pv_cnn,Terminal Swing,6.773011356592178
5,NV046,pv_cnn,Loading Response,3.243071996503406
5,NV046,pv_cnn,Mid Stance,2.6426653837164245
5,NV046,pv_cnn,Terminal Stance,3.0661315388149686
5,NV046,pv_cnn,Pre- Swing,3.293916208876504
5,NV046,pv_cnn,Initial Swing,3.550809141662386
5,NV046,pv_cnn,Mid Swing,2.6086132269766598
5,NV046,pv_cnn,Terminal Swing,3.075491097238329
