repeat,subject,model,channel,MAE,RMSE,R2
0,NV044,timestamp_lstm,L Hip Sag,5.88588285446167,6.815993785858154,0.6869244575500488
0,NV044,timestamp_lstm,L Hip Fro,4.467553615570068,4.669192790985107,-0.5446450710296631
0,NV044,timestamp_lstm,L Hip Tra,3.897942066192627,4.639193058013916,-4.425839424133301
0,NV044,timestamp_lstm,L Knee Sag,4.835085868835449,6.445337772369385,0.8423233032226562
0,NV044,timestamp_lstm,L Knee Fro,3.1584510803222656,3.599263906478882,0.7831147313117981
0,NV044,timestamp_lstm,L Knee Tra,9.584473609924316,10.61130428314209,-1.7260534763336182
0,NV044,timestamp_lstm,L Ankle Sag,5.310983657836914,5.8738179206848145,0.29380643367767334
0,NV044,timestamp_lstm,L Ankle Fro,0.5866346955299377,0.7315450310707092,-0.7789990901947021
0,NV044,timestamp_lstm,L Ankle Tra,7.1489458084106445,7.419545650482178,-5.488326072692871
0,NV044,timestamp_lstm,R Hip Sag,7.6680121421813965,8.6785249710083,0.451543390750885
0,NV044,timestamp_lstm,R Hip Fro,2.5596277713775635,3.0552799701690674,0.23190778493881226
0,NV044,timestamp_lstm,R Hip Tra,6.007480144500732,6.573798656463623,-10.224565505981445
0,NV044,timestamp_lstm,R Knee Sag,13.349682807922363,14.55929946899414,0.2979203462600708
0,NV044,timestamp_lstm,R Knee Fro,3.7789559364318848,4.458797454833984,-0.008789539337158203
0,NV044,timestamp_lstm,R Knee Tra,3.806032419204712,4.576048374176025,0.3647878170013428
0,NV044,timestamp_lstm,R Ankle Sag,3.9475505352020264,5.685147762298584,0.3371451497077942
0,NV044,timestamp_lstm,R Ankle Fro,0.8210304379463196,0.9116756916046143,-1.1450824737548828
0,NV044,timestamp_lstm,R Ankle Tra,5.506566047668457,5.9999918937683105,-1.8646326065063477
0,NV045,timestamp_lstm,L Hip Sag,3.2628414630889893,3.9522430896759033,0.9315600991249084
0,NV045,timestamp_lstm,L Hip Fro,3.0343215465545654,3.552884340286255,0.17558157444000244
0,NV045,timestamp_lstm,L Hip Tra,7.475306034088135,9.30880355834961,-1.1811869144439697
0,NV045,timestamp_lstm,L Knee Sag,6.060437202453613,7.6784443855285645,0.8432978391647339
0,NV045,timestamp_lstm,L Knee Fro,2.444958448410034,3.026270866394043,-0.24021828174591064
0,NV045,timestamp_lstm,L Knee Tra,7.441696643829346,8.93248462677002,-0.09054124355316162
0,NV045,timestamp_lstm,L Ankle Sag,2.9957265853881836,3.879821300506592,0.7411117553710938
0,NV045,timestamp_lstm,L Ankle Fro,1.450002670288086,1.6640093326568604,-0.2752453088760376
0,NV045,timestamp_lstm,L Ankle Tra,6.169520378112793,7.168765544891357,-0.024704456329345703
0,NV045,timestamp_lstm,R Hip Sag,8.594002723693848,10.129117965698242,0.6716492176055908
0,NV045,timestamp_lstm,R Hip Fro,2.0781795978546143,2.4483461380004883,0.37391823530197144
0,NV045,timestamp_lstm,R Hip Tra,4.144864082336426,5.305291652679443,-0.5637428760528564
0,NV045,timestamp_lstm,R Knee Sag,6.231781482696533,7.099308490753174,0.8409733772277832
0,NV045,timestamp_lstm,R Knee Fro,2.1222825050354004,2.4811410903930664,0.5051360130310059
0,NV045,timestamp_lstm,R Knee Tra,3.7756779193878174,4.598343849182129,0.20550984144210815
0,NV045,timestamp_lstm,R Ankle Sag,4.10691499710083,4.9415507316589355,0.5038530826568604
0,NV045,timestamp_lstm,R Ankle Fro,1.0227493047714233,1.170015573501587,-0.03470802307128906
0,NV045,timestamp_lstm,R Ankle Tra,4.0329389572143555,4.718464374542236,0.23958003520965576
0,NV044,pv_lstm,L Hip Sag,8.965910911560059,9.426875114440918,0.4011385440826416
0,NV044,pv_lstm,L Hip Fro,3.0052647590637207,3.514380931854248,0.12493008375167847
0,NV044,pv_lstm,L Hip Tra,4.078853130340576,4.701829433441162,-4.573342800140381
0,NV044,pv_lstm,L Knee Sag,11.683880805969238,14.859347343444824,0.16193926334381104
